name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Guiyang,2016-08-17,32.0,19.9,24.4,34.9,19.9,25.1,20.6,82.0,0.0,0,0.0,,0.0,0.0,25.9,14.4,30.7,1004.6,41.9,7.8,262.5,22.6,9,,2016-08-17T06:26:16,2016-08-17T19:28:23,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-08-18,30.0,19.0,24.5,31.9,19.0,25.2,20.3,79.0,0.0,0,0.0,,0.0,0.0,39.2,19.8,37.5,1003.6,58.6,9.3,248.1,21.3,8,,2016-08-18T06:26:44,2016-08-18T19:27:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-08-19,28.0,22.0,24.3,31.3,22.0,24.7,21.8,86.1,4.2,100,8.33,rain,0.0,0.0,41.0,18.0,35.6,1006.0,79.7,10.4,161.5,14.0,5,,2016-08-19T06:27:12,2016-08-19T19:26:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-08-20,29.0,20.0,23.9,31.4,20.0,24.5,20.6,82.9,0.9,100,8.33,rain,0.0,0.0,22.7,7.3,92.7,1010.1,63.8,11.5,202.6,17.5,7,,2016-08-20T06:27:40,2016-08-20T19:25:36,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-08-21,32.0,19.0,23.9,34.9,19.0,24.5,20.5,83.8,0.0,0,0.0,,0.0,0.0,21.2,14.4,41.7,1010.0,52.7,9.7,261.4,22.3,8,,2016-08-21T06:28:08,2016-08-21T19:24:39,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-08-22,28.6,20.0,23.4,31.0,20.0,24.1,21.1,87.7,0.1,100,4.17,rain,0.0,0.0,30.2,14.5,73.3,1010.5,57.7,7.1,182.8,15.7,6,,2016-08-22T06:28:35,2016-08-22T19:23:41,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2016-08-23,30.0,20.0,24.5,32.6,20.0,25.3,20.8,82.0,0.0,0,0.0,,0.0,0.0,25.9,14.4,165.8,1010.7,60.8,8.5,226.8,19.6,7,,2016-08-23T06:29:03,2016-08-23T19:22:42,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-08-24,33.0,19.0,25.8,36.1,19.0,26.9,20.5,75.4,0.0,0,0.0,,0.0,0.0,25.2,14.4,189.2,1009.3,38.2,9.4,273.5,23.7,9,,2016-08-24T06:29:30,2016-08-24T19:21:43,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-08-25,33.0,20.0,26.7,35.8,20.0,28.0,20.8,73.1,0.0,0,0.0,,0.0,0.0,24.1,7.3,155.7,1009.6,31.3,10.0,271.2,23.5,9,,2016-08-25T06:29:57,2016-08-25T19:20:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-08-26,26.0,20.2,22.5,26.0,20.2,22.5,21.3,93.0,37.3,100,8.33,rain,0.0,0.0,50.4,32.4,61.1,1012.0,67.9,8.8,90.0,7.7,3,,2016-08-26T06:30:24,2016-08-26T19:19:42,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-08-27,23.0,19.5,21.0,23.0,19.5,21.0,19.6,92.2,0.0,0,0.0,,0.0,0.0,29.2,14.4,34.7,1015.7,98.8,9.9,89.1,7.6,5,,2016-08-27T06:30:51,2016-08-27T19:18:41,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-08-28,25.0,16.0,19.4,25.0,16.0,19.4,15.4,78.3,0.3,100,8.33,rain,0.0,0.0,28.4,14.4,31.0,1016.3,84.8,11.0,140.5,12.1,7,,2016-08-28T06:31:17,2016-08-28T19:17:39,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-08-29,29.0,16.0,21.8,28.8,16.0,21.8,15.3,69.5,0.0,0,0.0,,0.0,0.0,28.4,14.4,176.2,1012.6,71.3,11.5,254.8,22.1,9,,2016-08-29T06:31:44,2016-08-29T19:16:37,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-08-30,26.0,17.0,20.5,26.0,17.0,20.5,16.8,80.1,1.0,100,4.17,rain,0.0,0.0,29.5,18.0,95.9,1011.9,87.6,8.7,124.0,10.8,5,,2016-08-30T06:32:10,2016-08-30T19:15:34,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2016-08-31,19.0,16.6,17.5,19.0,16.6,17.5,17.3,98.8,4.2,100,16.67,rain,0.0,0.0,27.7,10.8,24.4,1010.8,99.8,5.1,51.2,4.4,3,,2016-08-31T06:32:36,2016-08-31T19:14:31,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-09-01,24.0,17.6,20.0,24.0,17.6,20.0,16.5,81.7,0.0,0,0.0,,0.0,0.0,38.5,18.1,8.5,1008.8,80.5,10.7,233.0,20.0,8,,2016-09-01T06:33:02,2016-09-01T19:13:27,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-02,29.0,15.0,21.7,28.6,15.0,21.6,15.1,70.6,0.0,0,0.0,,0.0,0.0,25.2,14.4,38.9,1008.5,51.7,9.4,285.3,24.7,9,,2016-09-02T06:33:28,2016-09-02T19:12:23,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-03,29.0,15.0,22.2,28.4,15.0,22.1,14.3,65.3,0.0,0,0.0,,0.0,0.0,23.8,10.8,78.9,1009.0,71.4,11.3,280.6,24.1,9,,2016-09-03T06:33:54,2016-09-03T19:11:18,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-04,25.0,18.0,21.0,25.0,18.0,21.0,16.1,73.9,0.0,0,0.0,,0.0,0.0,22.7,18.0,27.8,1012.4,70.9,10.5,87.7,7.6,3,,2016-09-04T06:34:20,2016-09-04T19:10:13,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-05,26.0,18.9,21.6,26.0,18.9,21.6,17.8,79.9,0.0,0,0.0,,0.0,0.0,25.9,14.4,22.0,1013.0,91.4,7.9,141.3,12.1,5,,2016-09-05T06:34:45,2016-09-05T19:09:07,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-09-06,22.0,17.6,20.0,22.0,17.6,20.0,16.6,81.3,0.0,0,0.0,,0.0,0.0,33.8,18.0,23.7,1013.5,100.0,9.1,80.0,6.9,3,,2016-09-06T06:35:11,2016-09-06T19:08:01,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-09-07,22.3,16.9,19.2,22.3,16.9,19.2,16.6,85.4,0.0,0,0.0,,0.0,0.0,21.2,7.2,27.7,1014.0,92.3,7.3,78.7,6.7,4,,2016-09-07T06:35:36,2016-09-07T19:06:55,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-09-08,25.0,18.0,21.1,25.0,18.0,21.1,18.3,84.3,0.1,100,4.17,rain,0.0,0.0,29.5,10.8,77.9,1012.6,89.8,7.8,146.3,12.6,6,,2016-09-08T06:36:01,2016-09-08T19:05:48,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-09-09,27.6,17.6,21.0,29.4,17.6,21.2,19.3,90.7,22.3,100,8.33,rain,0.0,0.0,38.2,19.8,27.5,1011.8,97.5,7.5,69.1,6.0,3,,2016-09-09T06:36:27,2016-09-09T19:04:42,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-09-10,24.0,17.8,20.1,24.0,17.8,20.1,16.2,79.8,3.0,100,4.17,rain,0.0,0.0,46.4,21.6,14.1,1014.1,75.1,11.4,139.0,12.0,5,,2016-09-10T06:36:52,2016-09-10T19:03:35,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-09-11,28.0,15.0,20.7,28.0,15.0,20.7,15.4,74.5,0.0,0,0.0,,0.0,0.0,36.7,14.4,46.0,1015.2,39.9,10.0,244.0,20.9,8,,2016-09-11T06:37:17,2016-09-11T19:02:27,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-12,26.0,13.0,20.3,26.0,13.0,20.3,15.7,77.2,0.1,100,4.17,rain,0.0,0.0,25.6,7.2,80.0,1016.2,49.5,8.5,201.4,17.6,7,,2016-09-12T06:37:42,2016-09-12T19:01:20,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2016-09-13,24.9,19.0,21.3,24.9,19.0,21.3,18.8,86.3,2.1,100,8.33,rain,0.0,0.0,25.9,9.0,72.0,1016.9,85.5,8.3,179.7,15.6,7,,2016-09-13T06:38:08,2016-09-13T19:00:12,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2016-09-14,27.1,18.0,22.3,28.2,18.0,22.5,18.1,78.6,0.0,0,0.0,,0.0,0.0,27.4,12.7,81.6,1014.5,52.0,8.6,186.1,15.9,7,,2016-09-14T06:38:33,2016-09-14T18:59:05,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-15,22.0,17.9,19.7,22.0,17.9,19.7,16.0,79.8,0.0,0,0.0,,0.0,0.0,33.1,14.5,21.4,1014.9,76.9,9.3,115.5,9.9,4,,2016-09-15T06:38:58,2016-09-15T18:57:57,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-16,24.0,17.0,20.1,24.0,17.0,20.1,16.3,79.1,0.0,0,0.0,,0.0,0.0,21.6,14.4,29.7,1014.6,90.1,10.1,158.7,13.7,7,,2016-09-16T06:39:23,2016-09-16T18:56:49,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-09-17,26.1,17.0,21.2,26.1,17.0,21.2,15.6,72.3,0.0,0,0.0,,0.0,0.0,27.0,10.8,55.3,1014.4,70.1,9.5,223.8,19.3,9,,2016-09-17T06:39:49,2016-09-17T18:55:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-18,28.0,15.0,20.4,28.0,15.0,20.4,15.0,73.7,0.0,0,0.0,,0.0,0.0,23.8,10.8,57.0,1015.0,43.9,10.3,210.2,18.1,7,,2016-09-18T06:40:14,2016-09-18T18:54:33,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-19,26.0,13.0,19.1,26.0,13.0,19.1,13.2,70.7,0.0,0,0.0,,0.0,0.0,32.0,21.6,35.2,1016.3,71.1,10.1,197.6,16.9,8,,2016-09-19T06:40:39,2016-09-19T18:53:24,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-20,21.0,16.8,18.4,21.0,16.8,18.4,13.9,75.6,0.0,0,0.0,,0.0,0.0,28.4,16.2,32.9,1019.8,91.6,8.4,78.2,6.8,3,,2016-09-20T06:41:05,2016-09-20T18:52:16,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-09-21,24.0,15.0,18.9,24.0,15.0,18.9,14.0,74.6,0.0,0,0.0,,0.0,0.0,24.5,14.4,30.4,1021.7,65.8,8.2,159.0,13.7,6,,2016-09-21T06:41:30,2016-09-21T18:51:08,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-22,28.0,13.0,19.4,27.8,13.0,19.4,13.3,71.1,0.0,0,0.0,,0.0,0.0,25.6,10.9,141.6,1018.4,49.3,8.6,219.3,18.9,8,,2016-09-22T06:41:56,2016-09-22T18:50:00,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-23,27.0,13.0,19.9,27.5,13.0,20.0,14.4,72.0,0.0,0,0.0,,0.0,0.0,32.0,14.4,188.6,1015.5,58.1,9.6,164.4,14.0,8,,2016-09-23T06:42:22,2016-09-23T18:48:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-24,28.0,14.0,21.3,28.6,14.0,21.4,16.2,75.0,0.0,0,0.0,,0.0,0.0,49.7,28.8,191.8,1012.7,56.3,8.9,177.8,15.4,7,,2016-09-24T06:42:48,2016-09-24T18:47:44,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-25,30.0,19.0,24.1,31.3,19.0,24.3,18.2,71.5,0.0,0,0.0,,0.0,0.0,47.2,28.8,195.7,1011.7,58.3,11.3,155.1,13.6,6,,2016-09-25T06:43:14,2016-09-25T18:46:37,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-26,31.0,20.0,24.6,32.4,20.0,25.0,18.9,72.3,0.0,0,0.0,,0.0,0.0,41.8,21.6,192.1,1011.5,67.1,12.6,145.2,12.6,5,,2016-09-26T06:43:40,2016-09-26T18:45:29,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-27,25.0,18.0,21.6,25.0,18.0,21.6,17.6,78.5,0.0,0,0.0,,0.0,0.0,36.7,18.0,7.7,1014.5,89.2,10.4,97.9,8.5,4,,2016-09-27T06:44:07,2016-09-27T18:44:22,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-09-28,25.0,18.4,20.4,25.0,18.4,20.4,15.4,73.8,0.0,0,0.0,,0.0,0.0,47.2,21.6,9.3,1016.2,92.6,11.5,117.5,10.0,4,,2016-09-28T06:44:33,2016-09-28T18:43:15,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-09-29,23.0,16.5,19.1,23.0,16.5,19.1,15.4,80.0,0.0,0,0.0,,0.0,0.0,32.0,14.4,24.6,1015.0,93.5,11.0,95.4,8.2,5,,2016-09-29T06:45:00,2016-09-29T18:42:08,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-09-30,22.0,15.0,18.8,22.0,15.0,18.8,15.8,83.7,0.0,0,0.0,,0.0,0.0,31.0,14.4,33.7,1014.3,81.9,10.2,123.9,10.7,5,,2016-09-30T06:45:27,2016-09-30T18:41:02,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-01,26.0,15.0,19.2,26.0,15.0,19.2,15.6,81.2,0.1,100,4.17,rain,0.0,0.0,27.0,16.2,47.1,1015.9,73.3,10.9,184.2,16.0,8,,2016-10-01T06:45:54,2016-10-01T18:39:55,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-02,29.0,13.0,20.3,29.5,13.0,20.3,15.2,76.7,0.1,100,4.17,rain,0.0,0.0,30.2,18.0,37.3,1016.1,28.2,8.8,194.8,16.8,7,,2016-10-02T06:46:22,2016-10-02T18:38:49,0.04,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-03,30.0,12.0,21.1,29.2,12.0,21.0,13.3,66.4,0.0,0,0.0,,0.0,0.0,23.4,10.8,114.1,1014.3,13.9,10.3,256.4,22.1,9,,2016-10-03T06:46:50,2016-10-03T18:37:44,0.07,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2016-10-04,29.1,12.0,21.4,28.8,12.0,21.4,13.8,64.9,0.0,0,0.0,,0.0,0.0,28.1,10.9,85.5,1013.2,40.0,11.4,244.0,21.1,8,,2016-10-04T06:47:18,2016-10-04T18:36:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-05,29.0,13.0,20.8,27.8,13.0,20.6,10.2,56.2,0.0,0,0.0,,0.0,0.0,27.0,10.8,79.5,1015.1,14.5,12.0,252.5,21.7,9,,2016-10-05T06:47:46,2016-10-05T18:35:34,0.14,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2016-10-06,28.0,10.0,19.3,27.6,10.0,19.3,10.8,60.1,0.0,0,0.0,,0.0,0.0,28.4,14.4,119.2,1016.2,48.1,11.0,215.2,18.6,9,,2016-10-06T06:48:14,2016-10-06T18:34:30,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-07,27.0,14.0,19.9,27.1,14.0,19.9,12.6,64.3,0.0,0,0.0,,0.0,0.0,30.2,16.2,16.0,1015.5,50.4,10.0,174.8,15.1,8,,2016-10-07T06:48:43,2016-10-07T18:33:26,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-08,19.0,15.8,17.3,19.0,15.8,17.3,15.4,89.2,1.0,100,12.5,rain,0.0,0.0,25.2,14.4,8.1,1018.5,100.0,7.1,37.8,3.2,2,,2016-10-08T06:49:13,2016-10-08T18:32:23,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-09,19.0,14.4,16.6,19.0,14.4,16.6,13.5,82.9,0.5,100,4.17,rain,0.0,0.0,28.1,12.6,35.7,1016.8,99.5,8.6,99.1,8.5,4,,2016-10-09T06:49:42,2016-10-09T18:31:20,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-10,16.0,12.5,13.5,16.0,12.5,13.5,12.7,94.7,2.3,100,16.67,rain,0.0,0.0,22.3,10.9,27.5,1017.5,99.5,5.0,59.0,5.1,3,,2016-10-10T06:50:12,2016-10-10T18:30:18,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-10-11,14.0,10.8,12.2,14.0,10.8,12.2,11.5,95.7,1.6,100,12.5,rain,0.0,0.0,22.3,14.4,32.4,1019.0,99.5,5.3,45.2,3.9,2,,2016-10-11T06:50:42,2016-10-11T18:29:16,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-10-12,14.0,11.1,12.4,14.0,11.1,12.4,11.8,96.3,1.7,100,8.33,rain,0.0,0.0,23.4,10.9,27.3,1021.6,100.0,5.8,41.3,3.7,2,,2016-10-12T06:51:13,2016-10-12T18:28:15,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2016-10-13,18.0,11.6,14.0,18.0,11.6,14.0,12.1,89.2,0.1,100,4.17,rain,0.0,0.0,22.0,14.4,31.5,1021.3,99.1,7.1,88.2,7.6,3,,2016-10-13T06:51:44,2016-10-13T18:27:15,0.4,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-14,20.0,12.0,16.1,20.0,12.0,16.1,13.1,82.8,0.1,100,4.17,rain,0.0,0.0,36.7,14.4,165.9,1018.2,91.4,8.4,114.0,9.9,5,,2016-10-14T06:52:16,2016-10-14T18:26:15,0.43,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-15,23.0,12.0,18.2,23.0,12.0,18.2,14.9,82.6,0.0,0,0.0,,0.0,0.0,39.2,25.2,191.4,1017.2,83.8,10.3,91.4,8.0,4,,2016-10-15T06:52:47,2016-10-15T18:25:16,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-16,19.0,15.3,16.6,19.0,15.3,16.6,15.6,93.9,1.0,100,8.33,rain,0.0,0.0,24.1,14.4,24.9,1020.1,99.5,8.0,23.4,2.0,1,,2016-10-16T06:53:20,2016-10-16T18:24:18,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-17,17.0,14.3,15.7,17.0,14.3,15.7,15.0,95.6,14.5,100,8.33,rain,0.0,0.0,25.2,10.8,4.7,1020.2,98.8,7.4,44.9,3.8,2,,2016-10-17T06:53:52,2016-10-17T18:23:20,0.53,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-18,21.0,14.0,17.0,21.0,14.0,17.0,14.7,87.3,2.4,100,4.17,rain,0.0,0.0,30.6,14.4,28.0,1018.2,91.3,8.7,125.1,10.9,5,,2016-10-18T06:54:25,2016-10-18T18:22:23,0.57,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-19,17.0,14.9,16.0,17.0,14.9,16.0,15.5,96.8,3.3,100,12.5,rain,0.0,0.0,30.2,16.3,26.5,1015.6,98.6,8.8,32.3,2.7,1,,2016-10-19T06:54:59,2016-10-19T18:21:27,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-20,18.0,14.8,16.0,18.0,14.8,16.0,15.6,97.2,29.7,100,20.83,rain,0.0,0.0,22.3,10.8,13.0,1011.9,98.8,8.8,17.5,1.5,1,,2016-10-20T06:55:33,2016-10-20T18:20:32,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-10-21,20.0,14.0,17.5,20.0,14.0,17.5,15.8,90.4,0.0,0,0.0,,0.0,0.0,29.5,10.8,8.3,1011.9,92.7,9.0,79.5,6.9,3,,2016-10-21T06:56:07,2016-10-21T18:19:38,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-10-22,27.0,16.7,20.5,27.7,16.7,20.5,16.5,80.1,0.0,0,0.0,,0.0,0.0,26.6,12.6,147.0,1012.1,76.8,9.7,127.2,11.1,5,,2016-10-22T06:56:42,2016-10-22T18:18:45,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-23,27.0,16.0,20.7,27.5,16.0,20.7,16.8,80.5,0.8,100,4.17,rain,0.0,0.0,44.3,21.6,186.5,1012.0,63.5,10.9,88.3,7.7,5,,2016-10-23T06:57:17,2016-10-23T18:17:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2016-10-24,28.0,19.0,22.6,28.9,19.0,22.7,17.6,74.0,0.0,0,0.0,,0.0,0.0,53.6,36.0,191.7,1010.4,84.2,10.5,152.5,13.3,6,,2016-10-24T06:57:53,2016-10-24T18:17:01,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-25,27.0,20.5,23.0,28.2,20.5,23.1,18.2,74.9,0.0,0,0.0,,0.0,0.0,57.6,28.8,192.7,1011.0,82.2,10.4,143.6,12.5,6,,2016-10-25T06:58:29,2016-10-25T18:16:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-26,30.0,20.0,24.0,31.9,20.0,24.3,18.4,71.8,0.0,0,0.0,,0.0,0.0,58.3,39.6,198.2,1013.0,56.3,13.4,135.4,11.6,5,,2016-10-26T06:59:06,2016-10-26T18:15:21,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-27,29.0,20.8,24.0,30.3,20.8,24.2,18.3,71.2,0.0,0,0.0,,0.0,0.0,67.3,36.0,197.5,1014.1,61.6,13.3,168.3,14.5,6,,2016-10-27T06:59:43,2016-10-27T18:14:33,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2016-10-28,23.0,10.8,16.9,23.0,10.8,16.9,14.1,84.0,0.0,0,0.0,,0.0,0.0,41.4,18.0,19.3,1019.6,95.5,9.5,38.5,3.3,2,,2016-10-28T07:00:20,2016-10-28T18:13:46,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-10-29,11.0,7.6,9.0,11.0,5.7,7.8,8.6,97.2,27.0,100,16.67,rain,0.0,0.0,34.6,14.4,25.5,1027.1,100.0,9.4,15.0,1.2,1,,2016-10-29T07:00:58,2016-10-29T18:13:00,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-10-30,17.0,6.9,10.9,17.0,4.9,10.5,8.9,88.2,8.0,100,8.33,rain,0.0,0.0,46.1,21.6,203.1,1025.3,90.4,10.4,72.6,6.2,3,,2016-10-30T07:01:37,2016-10-30T18:12:14,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2016-10-31,14.0,9.5,10.9,14.0,7.7,10.8,9.8,92.7,13.5,100,16.67,rain,0.0,0.0,33.8,16.2,16.4,1027.3,100.0,8.2,21.8,1.7,1,,2016-10-31T07:02:16,2016-10-31T18:11:31,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2016-11-01,11.0,8.6,9.6,11.0,6.7,8.9,7.7,87.6,0.0,0,0.0,,0.0,0.0,23.4,12.6,38.9,1028.1,100.0,9.6,64.4,5.7,3,,2016-11-01T07:02:55,2016-11-01T18:10:48,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2016-11-02,13.0,8.5,10.4,13.0,7.3,10.0,8.7,89.4,0.1,100,4.17,rain,0.0,0.0,23.0,10.8,37.5,1028.3,100.0,8.6,47.9,4.1,2,,2016-11-02T07:03:35,2016-11-02T18:10:06,0.08,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
